
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

-45.5,	211,	15,	678,	35.981
-45.5,	211,	15,	678,	35.981
-46.9,	212,	15,	678,	35.986
-47.5,	213,	15,	678,	35.991
-48.6,	213,	15,	678,	35.9961
-48.6,	214,	15,	678,	36.0011
-48.1,	215,	15,	678,	36.0061
-47.7,	216,	31,	679,	36.0111
-47.7,	216,	31,	679,	36.0111
-46.6,	216,	31,	679,	36.0162
-46.5,	217,	31,	679,	36.0212
-46.8,	218,	31,	679,	36.0263
-47.7,	219,	31,	679,	36.0312
-47.7,	219,	31,	679,	36.0363
-48,	220,	31,	680,	36.0413
-48,	220,	31,	680,	36.0413
-48.3,	221,	31,	680,	36.0463
-47.2,	222,	31,	680,	36.0513
-46.3,	223,	31,	680,	36.0564
-47.8,	223,	31,	680,	36.0614
-48.6,	224,	31,	680,	36.0664
-49.8,	225,	39,	681,	36.0715
-49.8,	225,	39,	681,	36.0715
-51.5,	226,	39,	681,	36.0765
-52.8,	226,	39,	681,	36.0815
-53.9,	227,	39,	681,	36.0865
-54.7,	228,	39,	681,	36.0916
-54.3,	229,	39,	681,	36.0966
-54.6,	229,	39,	682,	36.1016
-54.6,	229,	39,	682,	36.1016
-54.5,	230,	39,	682,	36.1067
-53.3,	231,	39,	682,	36.1117
-51.8,	232,	39,	682,	36.1167
-50.8,	232,	39,	682,	36.1217
-50.4,	233,	39,	682,	36.1268
-49.9,	234,	47,	683,	36.1318
-49.9,	234,	47,	683,	36.1318
-48.9,	235,	47,	683,	36.1368
-48.8,	236,	47,	683,	36.1418
-49.4,	236,	47,	683,	36.1469
-49.4,	237,	47,	683,	36.1519
-49,	238,	47,	683,	36.1569
-48.5,	239,	47,	684,	36.162
-48.5,	239,	47,	684,	36.162
-47.5,	239,	47,	684,	36.167
-47.1,	240,	47,	684,	36.172
-47,	241,	47,	684,	36.177
-46.6,	242,	47,	684,	36.1821
-46.5,	243,	47,	684,	36.1871
-46.5,	243,	55,	685,	36.1921
-46.5,	243,	55,	685,	36.1921
-45.6,	244,	55,	685,	36.1972
-44.4,	245,	55,	685,	36.2022
-44.2,	246,	55,	685,	36.2072
-44.2,	246,	55,	685,	36.2122
-44.4,	247,	55,	685,	36.2173
-44.7,	252,	63,	686,	36.2525
-44.7,	252,	63,	686,	36.2525
-45,	253,	63,	686,	36.2575
-45,	254,	63,	686,	36.2625
-45.3,	254,	63,	686,	36.2675
-45.5,	255,	63,	686,	36.2726
-45.4,	256,	63,	686,	36.2776
-44.6,	257,	63,	687,	36.2826
-44.6,	257,	63,	687,	36.2826
-43.9,	257,	63,	687,	36.2877
-43.9,	258,	63,	687,	36.2927
-44.1,	259,	63,	687,	36.2977
-43.7,	260,	63,	687,	36.3027
-43.8,	260,	63,	687,	36.3078
-43.8,	261,	70,	688,	36.3128
-43.8,	261,	70,	688,	36.3128
-43.3,	262,	70,	688,	36.3178
-43.4,	262,	70,	688,	36.3229
-43.3,	263,	70,	688,	36.3279
-42.5,	264,	70,	688,	36.3329
-42.4,	265,	70,	688,	36.3379
-41.1,	265,	70,	689,	36.343
-41.1,	265,	70,	689,	36.343
-41.1,	266,	70,	689,	36.348
-40.9,	267,	70,	689,	36.353
-40.8,	268,	70,	689,	36.358
-40.9,	268,	70,	689,	36.3631
-41.6,	269,	70,	689,	36.3681
-41.3,	270,	79,	690,	36.3731
-41.3,	270,	79,	690,	36.3731
-40.5,	270,	79,	690,	36.3781
-39.2,	271,	79,	690,	36.3831
-38.5,	272,	79,	690,	36.3882
-37.9,	273,	79,	690,	36.3932
-38,	273,	79,	690,	36.3983
-37.3,	274,	79,	691,	36.4033
-37.3,	274,	79,	691,	36.4033
-37,	275,	79,	691,	36.4083
-36.9,	276,	79,	691,	36.4134
-36.9,	276,	79,	691,	36.4184
-35.5,	277,	79,	691,	36.4234
-34.9,	278,	79,	691,	36.4284
-33.8,	279,	94,	692,	36.4334
-33.8,	279,	94,	692,	36.4334
-33.8,	280,	94,	692,	36.4385
-33.5,	280,	94,	692,	36.4435
-33.1,	281,	94,	692,	36.4485
-32.4,	282,	94,	692,	36.4536
