
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

-45.8,	204,	0,	999,	78.8699
-45.8,	204,	0,	999,	78.8699
-45.4,	204,	0,	999,	78.8748
-45.7,	205,	0,	999,	78.8798
-46.2,	206,	0,	999,	78.8847
-46.1,	207,	0,	999,	78.8897
-46,	207,	0,	999,	78.8947
-46,	208,	0,	1000,	78.8996
-46,	208,	0,	1000,	78.8996
-47,	209,	0,	1000,	78.9046
-47.5,	209,	0,	1000,	78.9095
-48.4,	210,	0,	1000,	78.9145
-48.2,	211,	0,	1000,	78.9195
-49,	212,	0,	1000,	78.9245
-50.8,	212,	0,	1001,	78.9294
-50.8,	212,	0,	1001,	78.9294
-52.7,	213,	0,	1001,	78.9344
-51.8,	214,	0,	1001,	78.9394
-53,	214,	0,	1001,	78.9443
-53.2,	215,	0,	1001,	78.9493
-53.1,	216,	0,	1001,	78.9543
-53,	217,	0,	1002,	78.9592
-53,	217,	0,	1002,	78.9592
-51.7,	217,	0,	1002,	78.9642
-51.3,	218,	0,	1002,	78.9692
-50.9,	219,	0,	1002,	78.9742
-51.1,	220,	0,	1002,	78.9791
-51.4,	220,	0,	1002,	78.9841
-52.2,	221,	0,	1003,	78.989
-52.2,	221,	0,	1003,	78.989
-53.5,	222,	0,	1003,	78.994
-53.4,	223,	0,	1003,	78.999
-54.1,	223,	0,	1003,	79.0039
-54.1,	224,	0,	1003,	79.0089
-54.7,	225,	0,	1003,	79.0139
-55.6,	226,	0,	1004,	79.0189
-55.6,	226,	0,	1004,	79.0189
-55.8,	226,	0,	1004,	79.0238
-57.2,	227,	0,	1004,	79.0288
-57,	228,	0,	1004,	79.0338
-56.9,	229,	0,	1004,	79.0387
-55.9,	230,	0,	1004,	79.0437
-55.5,	230,	0,	1005,	79.0486
-55.5,	230,	0,	1005,	79.0486
-54.8,	231,	0,	1005,	79.0536
-53.9,	232,	0,	1005,	79.0586
-53.8,	233,	0,	1005,	79.0635
-54.5,	233,	0,	1005,	79.0685
-54.6,	234,	0,	1005,	79.0735
-55,	235,	0,	1006,	79.0785
-55,	235,	0,	1006,	79.0785
-55.6,	236,	0,	1006,	79.0834
-54.9,	236,	0,	1006,	79.0884
-53.9,	237,	0,	1006,	79.0934
-53.5,	238,	0,	1006,	79.0983
-52.2,	239,	0,	1006,	79.1033
-51.2,	240,	0,	1007,	79.1082
-51.2,	240,	0,	1007,	79.1082
-51.1,	240,	0,	1007,	79.1132
-51,	241,	0,	1007,	79.1183
-50.2,	242,	0,	1007,	79.1232
-49.8,	243,	0,	1007,	79.1281
-47.8,	244,	0,	1007,	79.1331
-47.6,	244,	0,	1008,	79.1381
-47.6,	244,	0,	1008,	79.1381
-46.5,	245,	0,	1008,	79.1431
-46,	246,	0,	1008,	79.1481
-44.5,	247,	0,	1008,	79.1531
-43.7,	247,	0,	1008,	79.1581
-43,	248,	0,	1008,	79.1631
-42.5,	249,	0,	1009,	79.1683
-42.5,	249,	0,	1009,	79.1683
-43.4,	249,	0,	1009,	79.1731
-43.7,	250,	0,	1009,	79.1781
-43.4,	251,	0,	1009,	79.1831
-42.8,	252,	0,	1009,	79.1881
-41.7,	252,	0,	1009,	79.1931
-41,	253,	0,	1010,	79.1981
-41,	253,	0,	1010,	79.1981
-41,	254,	0,	1010,	79.2031
-41.9,	254,	0,	1010,	79.2081
-42.3,	255,	0,	1010,	79.2131
-42.8,	256,	0,	1010,	79.2183
-42.9,	256,	0,	1010,	79.2231
-43.2,	257,	0,	1011,	79.2281
-43.2,	257,	0,	1011,	79.2281
-43.4,	258,	0,	1011,	79.2332
-43.4,	258,	0,	1011,	79.2381
-41.8,	259,	0,	1011,	79.2431
-40.7,	259,	0,	1011,	79.2474
-40.3,	260,	0,	1011,	79.2523
-39.6,	260,	0,	1012,	79.2573
-39.6,	260,	0,	1012,	79.2573
-39,	261,	0,	1012,	79.2622
-39.1,	262,	0,	1012,	79.2673
-39,	262,	0,	1012,	79.2722
-38.9,	263,	0,	1012,	79.2772
-38.8,	264,	0,	1012,	79.2822
-38.2,	264,	0,	1013,	79.2871
-38.2,	264,	0,	1013,	79.2871
-37.5,	265,	0,	1013,	79.2921
-38,	266,	0,	1013,	79.2971
-37.8,	267,	0,	1013,	79.302
-37.1,	267,	0,	1013,	79.307
-37.1,	268,	0,	1013,	79.312
-37.1,	269,	0,	1014,	79.317
-37.1,	269,	0,	1014,	79.317
-37.1,	269,	0,	1014,	79.3219
-36.6,	270,	0,	1014,	79.3269
-35.5,	271,	0,	1014,	79.3318
-35.4,	272,	0,	1014,	79.3368
-34.2,	272,	0,	1014,	79.3418
-34.3,	273,	0,	1015,	79.3467
-34.3,	273,	0,	1015,	79.3467
-34.3,	274,	0,	1015,	79.3517
-34.4,	275,	0,	1015,	79.3571
-34,	275,	0,	1015,	79.3616
-33.9,	276,	0,	1015,	79.3667
-34.5,	277,	0,	1015,	79.3716
-34.3,	277,	0,	1016,	79.3766
-34.3,	277,	0,	1016,	79.3766
-35,	278,	0,	1016,	79.3815
-35.4,	279,	0,	1016,	79.3865
-35,	280,	0,	1016,	79.3914
-35.4,	280,	0,	1016,	79.3964
-35.4,	281,	0,	1016,	79.4015
-35.4,	282,	0,	1017,	79.4064
-35.4,	282,	0,	1017,	79.4064
-35.5,	283,	0,	1017,	79.4113
-34.9,	283,	0,	1017,	79.4163
-34.8,	284,	0,	1017,	79.4213
-34.8,	285,	0,	1017,	79.4262
-34.5,	286,	0,	1017,	79.4312
-33.5,	286,	0,	1018,	79.4362
-33.5,	286,	0,	1018,	79.4362
-33.5,	287,	0,	1018,	79.4411
-33.3,	288,	0,	1018,	79.4461
-33.8,	288,	0,	1018,	79.451
-33.7,	289,	0,	1018,	79.456
-33.7,	290,	0,	1018,	79.461
-33.5,	291,	0,	1019,	79.466
-33.5,	291,	0,	1019,	79.466
-32.9,	291,	0,	1019,	79.4711
-33,	292,	0,	1019,	79.4759
-33,	293,	0,	1019,	79.4809
-32.6,	294,	0,	1019,	79.4858
-32.3,	294,	0,	1019,	79.4908
-30.8,	295,	0,	1020,	79.4958
-30.8,	295,	0,	1020,	79.4958
-30.3,	296,	0,	1020,	79.5007
-30.3,	296,	0,	1020,	79.5057
-30.1,	297,	0,	1020,	79.5107
-30.1,	298,	0,	1020,	79.5156
-30,	299,	0,	1020,	79.5206
-29.5,	299,	0,	1021,	79.5256
-29.5,	299,	0,	1021,	79.5256
-28.7,	300,	0,	1021,	79.5305
-28.6,	301,	0,	1021,	79.5355
-28.4,	301,	0,	1021,	79.5404
-28.3,	302,	0,	1021,	79.5454
-27.4,	303,	0,	1021,	79.5504
-27.2,	304,	0,	1022,	79.5553
-27.2,	304,	0,	1022,	79.5553
-27.4,	304,	0,	1022,	79.5603
-27.2,	305,	0,	1022,	79.5653
-27.4,	306,	0,	1022,	79.5704
-28.5,	306,	0,	1022,	79.5752
-28.6,	307,	0,	1022,	79.5802
-28.7,	308,	0,	1023,	79.5851
-28.7,	308,	0,	1023,	79.5851
-27.8,	309,	0,	1023,	79.5901
-27.7,	309,	0,	1023,	79.5951
-27.7,	310,	0,	1023,	79.6
-27.8,	311,	0,	1023,	79.605
-28,	312,	0,	1023,	79.61
-28.6,	312,	0,	1024,	79.6149
-28.6,	312,	0,	1024,	79.6149
-28.9,	313,	0,	1024,	79.6199
-29.2,	314,	0,	1024,	79.6249
-29.7,	314,	0,	1024,	79.6298
-29.7,	315,	0,	1024,	79.6348
-29.7,	316,	0,	1024,	79.6397
-29.4,	317,	0,	1025,	79.6447
-29.4,	317,	0,	1025,	79.6447
-28.4,	317,	0,	1025,	79.6497
-27.7,	318,	0,	1025,	79.6547
-27.4,	319,	0,	1025,	79.6596
-26,	319,	0,	1025,	79.6646
-24.9,	320,	0,	1025,	79.6697
-24.4,	321,	0,	1026,	79.6746
-24.4,	321,	0,	1026,	79.6746
-23.1,	322,	0,	1026,	79.6795
-22.6,	322,	0,	1026,	79.6845
-21.9,	323,	0,	1026,	79.6895
-21.3,	324,	0,	1026,	79.6944
-20.6,	325,	0,	1026,	79.6994
-19.2,	325,	0,	1027,	79.7043
-19.2,	325,	0,	1027,	79.7043
-17.2,	326,	0,	1027,	79.7093
-16.2,	327,	0,	1027,	79.7143
-15.5,	327,	0,	1027,	79.7192
-14.2,	328,	0,	1027,	79.7242
-13.6,	329,	0,	1027,	79.7292
-13.2,	330,	0,	1028,	79.7342
-13.2,	330,	0,	1028,	79.7342
-14,	330,	0,	1028,	79.7391
-14.5,	331,	0,	1028,	79.7441
-15,	332,	0,	1028,	79.749
-15,	332,	0,	1028,	79.754
-15.6,	333,	0,	1028,	79.7589
-15.9,	334,	0,	1029,	79.7639
-15.9,	334,	0,	1029,	79.7639
-15.6,	335,	0,	1029,	79.7689
-15.6,	335,	0,	1029,	79.7739
-15,	336,	0,	1029,	79.7788
-14.1,	337,	0,	1029,	79.7838
-13.4,	337,	0,	1029,	79.7887
-13,	338,	0,	1030,	79.7937
-13,	338,	0,	1030,	79.7937
-12.3,	339,	0,	1030,	79.7987
-10.9,	340,	0,	1030,	79.8037
-10,	340,	0,	1030,	79.8087
-8.9,	341,	0,	1030,	79.8137
-7.7,	342,	0,	1030,	79.8187
-1.5,	347,	0,	1031,	79.8541
-1.5,	347,	0,	1031,	79.8541
-0.5,	347,	0,	1031,	79.8588
0,	348,	0,	1031,	79.8637
1.5,	349,	0,	1031,	79.869
1.7,	350,	0,	1031,	79.8738
2.7,	350,	0,	1031,	79.8788
3.8,	351,	0,	1032,	79.8838
3.8,	351,	0,	1032,	79.8838
4.7,	352,	0,	1032,	79.8888
6.2,	352,	0,	1032,	79.8931
6.2,	353,	0,	1032,	79.898
6.6,	353,	0,	1032,	79.903
7.1,	354,	0,	1032,	79.9079
7.3,	355,	0,	1033,	79.9129
7.3,	355,	0,	1033,	79.9129
7.7,	355,	0,	1033,	79.9178
8.8,	356,	0,	1033,	79.9228
10.1,	357,	0,	1033,	79.9278
11.3,	358,	0,	1033,	79.9327
12.7,	358,	0,	1033,	79.9377
14.1,	359,	0,	1034,	79.9427
14.1,	359,	0,	1034,	79.9427
16,	0,	0,	1034,	79.9476
17,	1,	0,	1034,	79.9526
18.6,	1,	0,	1034,	79.9576
18.7,	2,	0,	1034,	79.9625
19.1,	3,	0,	1034,	79.9676
19.5,	3,	0,	1035,	79.9725
19.5,	3,	0,	1035,	79.9725
19.7,	4,	0,	1035,	79.9774
19.7,	5,	0,	1035,	79.9824
19.6,	6,	0,	1035,	79.9874
19.6,	6,	0,	1035,	79.9923
19.7,	7,	0,	1035,	79.9973
21.2,	8,	0,	1036,	80.0023
21.2,	8,	0,	1036,	80.0023
21.7,	9,	0,	1036,	80.0073
21.8,	9,	0,	1036,	80.0122
22,	10,	0,	1036,	80.0173
22.1,	11,	0,	1036,	80.0222
22,	11,	0,	1036,	80.0271
22.4,	12,	0,	1037,	80.0321
22.4,	12,	0,	1037,	80.0321
22.7,	13,	0,	1037,	80.0371
24.5,	14,	0,	1037,	80.042
24.5,	14,	0,	1037,	80.047
23.9,	15,	0,	1037,	80.0519
24.7,	16,	0,	1037,	80.0569
25.2,	17,	0,	1038,	80.0619
25.2,	17,	0,	1038,	80.0619
25.2,	17,	0,	1038,	80.0669
25.2,	18,	0,	1038,	80.0718
26.3,	19,	0,	1038,	80.0768
26.3,	20,	0,	1038,	80.0818
27.9,	20,	0,	1038,	80.0867
29,	21,	0,	1039,	80.0917
29,	21,	0,	1039,	80.0917
31,	22,	0,	1039,	80.0966
32.4,	23,	0,	1039,	80.1016
33.4,	23,	0,	1039,	80.1066
35.3,	24,	0,	1039,	80.1115
35.4,	25,	0,	1039,	80.1166
35.7,	26,	0,	1040,	80.1215
35.7,	26,	0,	1040,	80.1215
36.1,	26,	0,	1040,	80.1265
36.2,	27,	0,	1040,	80.1314
36.7,	28,	0,	1040,	80.1364
38.3,	29,	0,	1040,	80.1414
38.7,	29,	0,	1040,	80.1463
41.1,	30,	0,	1041,	80.1513
41.1,	30,	0,	1041,	80.1513
41.1,	31,	0,	1041,	80.1562
41.8,	31,	0,	1041,	80.1612
41.9,	32,	0,	1041,	80.1663
41.8,	33,	0,	1041,	80.1712
41.6,	34,	0,	1041,	80.1761
41.9,	34,	0,	1042,	80.1811
41.9,	34,	0,	1042,	80.1811
43,	35,	0,	1042,	80.1861
43.5,	36,	0,	1042,	80.191
44.8,	37,	0,	1042,	80.196
44.6,	37,	0,	1042,	80.201
44.5,	38,	0,	1042,	80.2059
47.9,	48,	0,	1043,	80.2706
47.9,	48,	0,	1043,	80.2706
47.1,	48,	0,	1043,	80.2755
45.6,	49,	0,	1043,	80.2805
46,	50,	0,	1043,	80.2854
46.1,	51,	0,	1043,	80.2904
46.9,	51,	0,	1043,	80.2953
48,	52,	0,	1044,	80.3003
48,	52,	0,	1044,	80.3003
47.6,	53,	0,	1044,	80.3053
47.4,	54,	0,	1044,	80.3102
47.4,	54,	0,	1044,	80.3152
47.1,	55,	0,	1044,	80.3202
48,	56,	0,	1044,	80.3252
48.4,	56,	0,	1045,	80.3301
48.4,	56,	0,	1045,	80.3301
49.5,	57,	0,	1045,	80.3351
50.2,	58,	0,	1045,	80.3401
50.1,	59,	0,	1045,	80.345
50,	59,	0,	1045,	80.35
49.7,	60,	0,	1045,	80.355
48.8,	61,	0,	1046,	80.3599
48.8,	61,	0,	1046,	80.3599
47.7,	62,	0,	1046,	80.3649
47.7,	62,	0,	1046,	80.3699
47.3,	63,	0,	1046,	80.3749
47,	64,	0,	1046,	80.3799
46.8,	64,	0,	1046,	80.3848
46.9,	65,	0,	1047,	80.3898
46.9,	65,	0,	1047,	80.3898
46.5,	66,	0,	1047,	80.3947
46.4,	67,	0,	1047,	80.3997
46.2,	67,	0,	1047,	80.4047
45,	68,	0,	1047,	80.4096
44.7,	69,	0,	1047,	80.4146
44.3,	70,	0,	1048,	80.4196
44.3,	70,	0,	1048,	80.4196
44,	70,	0,	1048,	80.4246
43.7,	71,	0,	1048,	80.4295
43.3,	72,	0,	1048,	80.4344
42.9,	73,	0,	1048,	80.4395
42.4,	73,	0,	1048,	80.4444
42,	74,	0,	1049,	80.4493
42,	74,	0,	1049,	80.4493
42.2,	75,	0,	1049,	80.4543
41.8,	76,	0,	1049,	80.4594
41.9,	76,	0,	1049,	80.4644
41.4,	77,	0,	1049,	80.4695
42,	78,	0,	1049,	80.4744
41.9,	79,	0,	1050,	80.4793
41.9,	79,	0,	1050,	80.4793
41,	79,	0,	1050,	80.4844
40.6,	80,	0,	1050,	80.4894
40.4,	81,	0,	1050,	80.4944
39.7,	82,	0,	1050,	80.4994
38.3,	82,	0,	1050,	80.5044
38,	83,	0,	1051,	80.5094
38,	83,	0,	1051,	80.5094
