
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

-27.8,	298,	351,	1029,	44.8396
-27.8,	298,	351,	1029,	44.8396
-27.8,	299,	351,	1029,	44.8446
-27.7,	300,	351,	1029,	44.8497
-27.7,	301,	351,	1029,	44.8547
-27.4,	301,	351,	1029,	44.8598
-25.9,	302,	351,	1029,	44.8648
-25.1,	303,	351,	1030,	44.8698
-25.1,	303,	351,	1030,	44.8698
-22.7,	304,	351,	1030,	44.8749
-22,	305,	351,	1030,	44.8799
-21.2,	305,	351,	1030,	44.8849
-21.1,	306,	351,	1030,	44.8899
-20.5,	307,	351,	1030,	44.8949
-20.4,	308,	356,	1031,	44.8999
-20.4,	308,	356,	1031,	44.8999
-20.2,	309,	356,	1031,	44.905
-20.2,	309,	356,	1031,	44.91
-20,	310,	356,	1031,	44.915
-19.6,	311,	356,	1031,	44.92
-18.7,	312,	356,	1031,	44.925
-17.2,	312,	356,	1032,	44.9301
-17.2,	312,	356,	1032,	44.9301
-14.4,	313,	358,	1032,	44.9351
-13.8,	314,	358,	1032,	44.9401
-13.5,	315,	358,	1032,	44.9452
-13.1,	316,	358,	1032,	44.9502
-13,	316,	358,	1032,	44.9552
-12,	317,	5,	1033,	44.9602
-12,	317,	5,	1033,	44.9602
-11,	318,	5,	1033,	44.9652
-10.8,	319,	5,	1033,	44.9703
-10.4,	319,	5,	1033,	44.9753
-10.1,	320,	5,	1033,	44.9803
-9.8,	321,	5,	1033,	44.9854
-9.5,	322,	13,	1034,	44.9904
-9.5,	322,	13,	1034,	44.9904
-9,	323,	13,	1034,	44.9953
-7.2,	323,	13,	1034,	45.0004
-6.5,	324,	13,	1034,	45.0054
-5.4,	325,	13,	1034,	45.0104
-4.7,	326,	13,	1034,	45.0154
-4.7,	326,	15,	1035,	45.0205
-4.7,	326,	15,	1035,	45.0205
-4.4,	327,	15,	1035,	45.0256
-2.3,	328,	15,	1035,	45.0305
-1.7,	329,	15,	1035,	45.0355
-1.1,	330,	15,	1035,	45.0406
-0.9,	330,	15,	1035,	45.0456
-0.9,	331,	30,	1036,	45.0506
-0.9,	331,	30,	1036,	45.0506
-1,	332,	30,	1036,	45.0556
-1.3,	333,	30,	1036,	45.0607
-1.2,	333,	30,	1036,	45.0657
-1.1,	334,	30,	1036,	45.0707
-0.6,	335,	30,	1036,	45.0757
0.9,	336,	30,	1037,	45.0807
0.9,	336,	30,	1037,	45.0807
1.5,	337,	30,	1037,	45.0858
1.6,	337,	30,	1037,	45.0908
1,	338,	30,	1037,	45.0958
0.8,	339,	30,	1037,	45.1009
0,	340,	30,	1037,	45.1059
0.3,	340,	46,	1038,	45.1109
0.3,	340,	46,	1038,	45.1109
0.3,	341,	46,	1038,	45.1159
0.5,	342,	46,	1038,	45.121
2.2,	343,	46,	1038,	45.126
3,	344,	46,	1038,	45.131
4,	344,	46,	1038,	45.136
4.8,	345,	46,	1039,	45.141
4.8,	345,	46,	1039,	45.141
5.7,	346,	46,	1039,	45.1461
6,	347,	46,	1039,	45.1511
7.3,	347,	46,	1039,	45.1561
9,	348,	46,	1039,	45.1611
9.5,	349,	46,	1039,	45.1662
10.9,	350,	54,	1040,	45.1712
10.9,	350,	54,	1040,	45.1712
11.8,	350,	54,	1040,	45.1762
13.1,	351,	54,	1040,	45.1812
14.7,	352,	54,	1040,	45.1862
15.9,	353,	54,	1040,	45.1913
16,	354,	54,	1040,	45.1963
16.7,	354,	62,	1041,	45.2013
16.7,	354,	62,	1041,	45.2013
16.9,	355,	62,	1041,	45.2063
19.3,	356,	62,	1041,	45.2114
20.4,	357,	62,	1041,	45.2164
20.5,	357,	62,	1041,	45.2214
21.4,	358,	62,	1041,	45.2266
23.4,	359,	64,	1042,	45.2314
23.4,	359,	64,	1042,	45.2314
24.2,	0,	64,	1042,	45.2365
24.5,	1,	64,	1042,	45.2415
25,	1,	64,	1042,	45.2465
25.4,	2,	64,	1042,	45.2515
26.5,	3,	64,	1042,	45.2565
26.8,	4,	86,	1043,	45.2615
26.8,	4,	86,	1043,	45.2615
27.5,	5,	86,	1043,	45.2666
29.6,	5,	86,	1043,	45.2716
30.4,	6,	86,	1043,	45.2766
31,	7,	86,	1043,	45.2816
30.9,	8,	86,	1043,	45.2867
30.7,	8,	95,	1044,	45.2917
30.7,	8,	95,	1044,	45.2917
30.5,	9,	95,	1044,	45.2967
30.4,	10,	95,	1044,	45.3017
30.1,	11,	95,	1044,	45.3068
29.7,	12,	95,	1044,	45.3118
30.4,	12,	95,	1044,	45.3168
31.9,	13,	95,	1045,	45.3218
31.9,	13,	95,	1045,	45.3218
32,	14,	95,	1045,	45.3268
33.3,	15,	95,	1045,	45.3318
34,	15,	95,	1045,	45.3369
35.8,	16,	95,	1045,	45.3419
36.5,	17,	95,	1045,	45.347
35.5,	18,	108,	1046,	45.352
35.5,	18,	108,	1046,	45.352
35,	19,	108,	1046,	45.357
34.4,	19,	108,	1046,	45.362
34.6,	20,	108,	1046,	45.367
36.5,	21,	108,	1046,	45.3721
37.9,	22,	108,	1046,	45.3771
39,	23,	115,	1047,	45.3821
39,	23,	115,	1047,	45.3821
39.8,	23,	115,	1047,	45.3871
39.2,	24,	115,	1047,	45.3922
40.2,	25,	115,	1047,	45.3972
40.1,	26,	115,	1047,	45.4022
40.6,	27,	115,	1047,	45.4072
41.9,	27,	116,	1048,	45.4123
41.9,	27,	116,	1048,	45.4123
42.3,	28,	116,	1048,	45.4173
42,	29,	116,	1048,	45.4223
44.3,	30,	116,	1048,	45.4273
44.6,	30,	116,	1048,	45.4323
46,	31,	116,	1048,	45.4373
47.1,	32,	122,	1049,	45.4424
47.1,	32,	122,	1049,	45.4424
47.3,	33,	122,	1049,	45.4474
47.7,	34,	122,	1049,	45.4524
49.9,	34,	122,	1049,	45.4574
51.4,	35,	122,	1049,	45.4625
52.6,	36,	122,	1049,	45.4675
54,	37,	124,	1050,	45.4725
54,	37,	124,	1050,	45.4725
54.7,	38,	124,	1050,	45.4775
57.1,	38,	124,	1050,	45.4825
58.5,	39,	124,	1050,	45.4876
59.1,	40,	124,	1050,	45.4926
60.8,	41,	124,	1050,	45.4976
62.5,	42,	130,	1051,	45.5026
62.5,	42,	130,	1051,	45.5026
63,	42,	130,	1051,	45.5077
64.9,	43,	130,	1051,	45.5127
65.8,	44,	130,	1051,	45.5177
67.3,	45,	130,	1051,	45.5227
69.1,	46,	130,	1051,	45.5278
70.6,	46,	137,	1052,	45.5327
70.6,	46,	137,	1052,	45.5327
70.9,	47,	137,	1052,	45.5378
71.2,	48,	137,	1052,	45.5428
71.5,	49,	137,	1052,	45.5478
71.7,	50,	137,	1052,	45.5528
72.2,	50,	137,	1052,	45.5579
72.6,	51,	139,	1053,	45.5629
72.6,	51,	139,	1053,	45.5629
72.4,	52,	139,	1053,	45.5679
72,	53,	139,	1053,	45.5729
72.4,	54,	139,	1053,	45.5779
72.6,	54,	139,	1053,	45.583
73.2,	55,	139,	1053,	45.588
74.2,	56,	145,	1054,	45.593
74.2,	56,	145,	1054,	45.593
