
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

30.4,	108,	251,	989,	39.3743
30.4,	108,	251,	989,	39.3743
30.1,	109,	251,	989,	39.3793
29.8,	109,	251,	989,	39.3843
29.8,	110,	251,	989,	39.3893
29.3,	111,	251,	989,	39.3943
28.3,	112,	251,	989,	39.3993
27.5,	112,	251,	990,	39.4043
27.5,	112,	251,	990,	39.4043
25.4,	113,	251,	990,	39.4093
22.5,	114,	251,	990,	39.4143
20.6,	114,	251,	990,	39.4195
20.1,	115,	251,	990,	39.4243
18.7,	116,	251,	990,	39.4294
18.2,	117,	257,	991,	39.4344
18.2,	117,	257,	991,	39.4344
17.3,	117,	257,	991,	39.4394
17.2,	118,	257,	991,	39.4445
17,	119,	257,	991,	39.4495
16.1,	120,	257,	991,	39.4545
15.7,	120,	257,	991,	39.4595
14.9,	121,	258,	992,	39.4646
14.9,	121,	258,	992,	39.4646
14.5,	122,	258,	992,	39.4697
13.9,	123,	258,	992,	39.4746
13.2,	123,	258,	992,	39.4796
12.5,	124,	258,	992,	39.4846
11.8,	125,	258,	992,	39.4897
9.9,	125,	270,	993,	39.4947
9.9,	125,	270,	993,	39.4947
8.7,	126,	270,	993,	39.4997
7.4,	127,	270,	993,	39.5047
6.5,	128,	270,	993,	39.5097
5.7,	128,	270,	993,	39.5148
5,	129,	270,	993,	39.5199
4.7,	130,	271,	994,	39.5248
4.7,	130,	271,	994,	39.5248
4,	130,	271,	994,	39.5298
2,	131,	271,	994,	39.5349
2,	132,	271,	994,	39.5399
1.6,	133,	271,	994,	39.5449
1.4,	133,	271,	994,	39.5499
0.7,	134,	276,	995,	39.555
0.7,	134,	276,	995,	39.555
-0.2,	135,	276,	995,	39.56
-1.1,	136,	276,	995,	39.565
-1.6,	136,	276,	995,	39.57
-2.6,	137,	276,	995,	39.575
-2.6,	138,	276,	995,	39.5801
-3.4,	138,	278,	996,	39.5851
-3.4,	138,	278,	996,	39.5851
-3.4,	139,	278,	996,	39.5901
-2.9,	140,	278,	996,	39.5952
-2.9,	141,	278,	996,	39.6002
-2.8,	141,	278,	996,	39.6052
-2.8,	142,	278,	996,	39.6102
-0.1,	147,	287,	997,	39.6454
-0.1,	147,	287,	997,	39.6454
-0.1,	148,	287,	997,	39.6505
-0.8,	148,	287,	997,	39.6555
-1.4,	149,	287,	997,	39.6605
-1.8,	150,	287,	997,	39.6655
-2.1,	151,	287,	997,	39.6705
-4.2,	156,	287,	998,	39.7057
-4.2,	156,	287,	998,	39.7057
-3.8,	156,	287,	998,	39.7108
-3.8,	157,	287,	998,	39.7158
-4.7,	158,	287,	998,	39.7209
-5,	158,	287,	998,	39.7258
-6.1,	159,	287,	998,	39.7308
-8.5,	160,	305,	999,	39.7359
-8.5,	160,	305,	999,	39.7359
-8.7,	161,	305,	999,	39.7409
-8.7,	161,	305,	999,	39.7459
-8.8,	162,	305,	999,	39.7509
-9.6,	163,	305,	999,	39.756
-9.9,	163,	305,	999,	39.761
-13.7,	168,	310,	1000,	39.7962
-13.7,	168,	310,	1000,	39.7962
-14.1,	169,	310,	1000,	39.8012
-14.8,	170,	310,	1000,	39.8062
-16.2,	170,	310,	1000,	39.8112
-17.3,	171,	310,	1000,	39.8163
-17.5,	172,	310,	1000,	39.8215
-20.7,	172,	317,	1001,	39.8263
-20.7,	172,	317,	1001,	39.8263
-21.1,	173,	317,	1001,	39.8313
-21.8,	174,	317,	1001,	39.8364
-22.6,	174,	317,	1001,	39.8414
-24.1,	175,	317,	1001,	39.8464
-24.7,	176,	317,	1001,	39.8514
-38,	185,	318,	1002,	39.9168
-38,	185,	318,	1002,	39.9168
-39.5,	185,	318,	1002,	39.922
-41.6,	186,	318,	1002,	39.9268
-42.6,	187,	318,	1002,	39.9318
-42.9,	188,	318,	1002,	39.9369
-43.8,	188,	318,	1002,	39.9419
-44.1,	189,	324,	1003,	39.9469
-44.1,	189,	324,	1003,	39.9469
-44.5,	190,	324,	1003,	39.9519
-45.2,	190,	324,	1003,	39.957
-45.5,	191,	324,	1003,	39.962
-46.6,	192,	324,	1003,	39.967
-47.6,	192,	324,	1003,	39.972
-47.8,	193,	325,	1004,	39.9771
-47.8,	193,	325,	1004,	39.9771
-48.8,	194,	325,	1004,	39.9821
-48.8,	195,	325,	1004,	39.9871
-49,	195,	325,	1004,	39.9921
-49.1,	196,	325,	1004,	39.9971
-48.9,	197,	325,	1004,	40.0021
-48.8,	197,	339,	1005,	40.0072
-48.8,	197,	339,	1005,	40.0072
-50,	198,	339,	1005,	40.0122
-49.9,	199,	339,	1005,	40.0172
-50.5,	199,	339,	1005,	40.0222
-50,	200,	339,	1005,	40.0273
-49.6,	201,	339,	1005,	40.0323
-49.6,	202,	344,	1006,	40.0373
-49.6,	202,	344,	1006,	40.0373
-49.8,	202,	344,	1006,	40.0423
-50.1,	203,	344,	1006,	40.0473
-50.9,	204,	344,	1006,	40.0524
-52.5,	204,	344,	1006,	40.0574
-52.8,	205,	344,	1006,	40.0624
-51.2,	210,	351,	1007,	40.0976
-51.2,	210,	351,	1007,	40.0976
-51.1,	211,	351,	1007,	40.1026
-49.8,	211,	351,	1007,	40.1076
-49,	212,	351,	1007,	40.1127
-47.9,	213,	351,	1007,	40.1177
-47.9,	213,	351,	1007,	40.1227
-48.3,	214,	353,	1008,	40.1277
-48.3,	214,	353,	1008,	40.1277
-47.6,	215,	353,	1008,	40.1327
-48.9,	216,	353,	1008,	40.1378
-49.9,	216,	353,	1008,	40.1428
-50.6,	217,	353,	1008,	40.1478
-50.9,	218,	353,	1008,	40.1528
-51.8,	218,	359,	1009,	40.1579
-51.8,	218,	359,	1009,	40.1579
-51.9,	219,	359,	1009,	40.1629
-52.7,	220,	359,	1009,	40.1679
-53.1,	221,	359,	1009,	40.1729
-53.8,	221,	359,	1009,	40.1779
-55.2,	222,	359,	1009,	40.183
-57.7,	227,	0,	1010,	40.2182
-57.7,	227,	0,	1010,	40.2182
-57.8,	228,	0,	1010,	40.2233
-57.5,	229,	0,	1010,	40.2282
-56.9,	229,	0,	1010,	40.2332
-57.8,	230,	0,	1010,	40.2382
-57.2,	231,	0,	1010,	40.2433
-56,	231,	8,	1011,	40.2483
-56,	231,	8,	1011,	40.2483
-56,	232,	8,	1011,	40.2533
-56.8,	233,	8,	1011,	40.2583
-57.6,	234,	8,	1011,	40.2633
-58.6,	234,	8,	1011,	40.2683
-58.6,	235,	8,	1011,	40.2733
-59.6,	240,	8,	1012,	40.3085
-59.6,	240,	8,	1012,	40.3085
-60.3,	241,	8,	1012,	40.3136
-60.5,	242,	8,	1012,	40.3186
-61.4,	242,	8,	1012,	40.3236
-62,	243,	8,	1012,	40.3286
-61.4,	244,	8,	1012,	40.3336
-57.1,	249,	14,	1013,	40.3689
-57.1,	249,	14,	1013,	40.3689
-55.9,	250,	14,	1013,	40.3739
-55.5,	250,	14,	1013,	40.3788
-55.5,	251,	14,	1013,	40.3839
-55.9,	252,	14,	1013,	40.3889
-56.2,	252,	14,	1013,	40.3939
-55.9,	253,	21,	1014,	40.3989
-55.9,	253,	21,	1014,	40.3989
-55.9,	254,	21,	1014,	40.404
-56.5,	254,	21,	1014,	40.409
-56.2,	255,	21,	1014,	40.414
-55.8,	256,	21,	1014,	40.4191
-55.3,	256,	21,	1014,	40.424
-55.3,	257,	23,	1015,	40.429
-55.3,	257,	23,	1015,	40.429
-55.4,	258,	23,	1015,	40.4341
-55.4,	258,	23,	1015,	40.4391
-56.1,	259,	23,	1015,	40.4441
-55.4,	260,	23,	1015,	40.4492
-54.9,	260,	23,	1015,	40.4542
-54.3,	261,	29,	1016,	40.4592
-54.3,	261,	29,	1016,	40.4592
-54.3,	262,	29,	1016,	40.4642
-53.2,	262,	29,	1016,	40.4693
-52.4,	263,	29,	1016,	40.4743
-50.4,	264,	29,	1016,	40.4794
-50.4,	264,	29,	1016,	40.4843
-53,	269,	30,	1017,	40.5197
-53,	269,	30,	1017,	40.5197
-52.4,	270,	30,	1017,	40.5245
-50.9,	270,	30,	1017,	40.5295
-50,	271,	30,	1017,	40.5345
-49,	272,	30,	1017,	40.5396
-47.3,	272,	30,	1017,	40.5446
-46.1,	273,	36,	1018,	40.5496
-46.1,	273,	36,	1018,	40.5496
-44.8,	274,	36,	1018,	40.5547
-44.6,	274,	36,	1018,	40.5597
-44,	276,	36,	1018,	40.5654
-43,	276,	38,	1018,	40.5706
-42.8,	277,	38,	1018,	40.5754
-41.3,	278,	38,	1019,	40.5804
-41.3,	278,	38,	1019,	40.5804
-39.8,	278,	38,	1019,	40.5854
-39.4,	279,	38,	1019,	40.5905
-39.5,	280,	38,	1019,	40.5955
-39.1,	280,	38,	1019,	40.6005
-38.6,	281,	38,	1019,	40.6055
-37.8,	282,	51,	1020,	40.6104
-37.8,	282,	51,	1020,	40.6104
-37.6,	282,	51,	1020,	40.6154
-36.6,	283,	51,	1020,	40.6208
-36.1,	284,	51,	1020,	40.6255
-34.9,	284,	51,	1020,	40.6304
-34.4,	285,	51,	1020,	40.6355
-33.9,	286,	53,	1021,	40.6405
-33.9,	286,	53,	1021,	40.6405
-32.7,	287,	53,	1021,	40.6455
-31.9,	287,	53,	1021,	40.6505
-31.7,	288,	53,	1021,	40.6555
-31.3,	289,	53,	1021,	40.6605
-31.1,	289,	53,	1021,	40.6655
-30,	290,	59,	1022,	40.6707
-30,	290,	59,	1022,	40.6707
-28.6,	291,	59,	1022,	40.6755
-26.7,	291,	59,	1022,	40.6805
-26,	292,	59,	1022,	40.6855
-25.5,	293,	59,	1022,	40.6906
-25.2,	294,	59,	1022,	40.6956
-22.8,	303,	61,	1023,	40.7606
-22.8,	303,	61,	1023,	40.7606
-21.6,	303,	61,	1023,	40.7656
-21.1,	304,	61,	1023,	40.7708
-20.4,	305,	61,	1023,	40.7756
-18.3,	305,	61,	1023,	40.7806
-17.4,	306,	61,	1023,	40.7856
-13,	311,	66,	1024,	40.8208
-13,	311,	66,	1024,	40.8208
-12.3,	312,	66,	1024,	40.826
-12,	312,	66,	1024,	40.8309
-12.2,	313,	66,	1024,	40.836
-12.3,	314,	66,	1024,	40.841
-13.7,	314,	66,	1024,	40.846
-14.2,	315,	68,	1025,	40.851
-14.2,	315,	68,	1025,	40.851
-14.4,	316,	68,	1025,	40.8561
-14.9,	316,	68,	1025,	40.8611
-15.4,	317,	68,	1025,	40.8661
-15.1,	318,	68,	1025,	40.8711
-15,	318,	68,	1025,	40.8762
-14.1,	319,	74,	1026,	40.8812
-14.1,	319,	74,	1026,	40.8812
-13.3,	320,	74,	1026,	40.8862
-11.9,	321,	74,	1026,	40.8912
-10.8,	321,	74,	1026,	40.8962
-10.5,	322,	74,	1026,	40.9013
-9.6,	323,	74,	1026,	40.9063
-9.3,	323,	75,	1027,	40.9113
-9.3,	323,	75,	1027,	40.9113
-8.8,	324,	75,	1027,	40.9164
-7.9,	325,	75,	1027,	40.9214
-7,	325,	75,	1027,	40.9264
-5.8,	326,	75,	1027,	40.9314
-5,	327,	75,	1027,	40.9364
-4.2,	328,	81,	1028,	40.9415
-4.2,	328,	81,	1028,	40.9415
-3.5,	328,	81,	1028,	40.9465
-3.2,	329,	81,	1028,	40.9515
-1.8,	330,	81,	1028,	40.9565
-1.5,	330,	81,	1028,	40.9616
-1.2,	331,	81,	1028,	40.9666
0.6,	336,	83,	1029,	41.0018
0.6,	336,	83,	1029,	41.0018
0.6,	337,	83,	1029,	41.0068
0.7,	337,	83,	1029,	41.0118
0.9,	338,	83,	1029,	41.0168
0.9,	339,	83,	1029,	41.0219
1.5,	340,	83,	1029,	41.0269
7.9,	345,	88,	1030,	41.0621
7.9,	345,	88,	1030,	41.0621
8,	345,	88,	1030,	41.0671
9.8,	346,	88,	1030,	41.0721
10.6,	347,	88,	1030,	41.0771
11.6,	347,	88,	1030,	41.0822
12.3,	348,	88,	1030,	41.0872
22.2,	353,	90,	1031,	41.1224
22.2,	353,	90,	1031,	41.1224
22.4,	354,	90,	1031,	41.1273
