
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

9.1,	351,	74,	1566,	62.0264
9.1,	351,	74,	1566,	62.0264
9.4,	352,	74,	1566,	62.0314
8.7,	352,	74,	1566,	62.0364
8.6,	353,	74,	1566,	62.0414
8.8,	354,	74,	1566,	62.0464
9.5,	355,	74,	1566,	62.0516
11.5,	355,	76,	1567,	62.0565
11.5,	355,	76,	1567,	62.0565
12,	356,	76,	1567,	62.0615
12.1,	357,	76,	1567,	62.0664
12.3,	357,	76,	1567,	62.0715
12.4,	358,	76,	1567,	62.0765
14.1,	359,	76,	1567,	62.0815
14.2,	0,	82,	1568,	62.0865
14.2,	0,	82,	1568,	62.0865
14.3,	0,	82,	1568,	62.0915
14.9,	1,	82,	1568,	62.0965
16.2,	2,	82,	1568,	62.1016
16.4,	3,	82,	1568,	62.1066
16.5,	3,	82,	1568,	62.1116
16.6,	4,	84,	1569,	62.1167
16.6,	4,	84,	1569,	62.1167
18.5,	5,	84,	1569,	62.1217
19.8,	6,	84,	1569,	62.1267
22,	6,	84,	1569,	62.1317
23.3,	7,	84,	1569,	62.1368
24,	8,	84,	1569,	62.1418
24.3,	9,	90,	1570,	62.1468
24.3,	9,	90,	1570,	62.1468
25.1,	9,	90,	1570,	62.1519
25.5,	10,	90,	1570,	62.1568
25.6,	11,	90,	1570,	62.1619
27.6,	12,	90,	1570,	62.1669
28.6,	12,	90,	1570,	62.1719
29.1,	13,	90,	1571,	62.177
29.1,	13,	90,	1571,	62.177
30.2,	14,	90,	1571,	62.182
30.5,	15,	90,	1571,	62.187
30.5,	15,	90,	1571,	62.192
31.2,	16,	90,	1571,	62.1971
32.3,	17,	90,	1571,	62.2021
33,	17,	98,	1572,	62.2071
33,	17,	98,	1572,	62.2071
34.1,	18,	98,	1572,	62.2121
34.9,	19,	98,	1572,	62.2172
35.1,	20,	98,	1572,	62.2222
35.8,	20,	98,	1572,	62.2272
37.5,	21,	98,	1572,	62.2322
37.7,	22,	99,	1573,	62.2372
37.7,	22,	99,	1573,	62.2372
38.5,	23,	99,	1573,	62.2423
40.8,	23,	99,	1573,	62.2473
41.2,	24,	99,	1573,	62.2523
42.3,	25,	99,	1573,	62.2573
43.9,	26,	99,	1573,	62.2624
45.1,	26,	113,	1574,	62.2674
45.1,	26,	113,	1574,	62.2674
44.5,	27,	113,	1574,	62.2724
43.9,	28,	113,	1574,	62.2774
44.1,	29,	113,	1574,	62.2825
44.8,	29,	113,	1574,	62.2875
44.7,	30,	113,	1574,	62.2925
45.8,	31,	113,	1575,	62.2975
45.8,	31,	113,	1575,	62.2975
45.8,	32,	113,	1575,	62.3026
45.9,	32,	113,	1575,	62.3076
45.9,	33,	113,	1575,	62.3126
46,	34,	113,	1575,	62.3176
47.9,	35,	113,	1575,	62.3227
48.5,	35,	121,	1576,	62.3277
48.5,	35,	121,	1576,	62.3277
50.3,	36,	121,	1576,	62.3327
50.9,	37,	121,	1576,	62.3378
51.4,	37,	121,	1576,	62.3428
51.6,	38,	121,	1576,	62.3478
52.6,	39,	121,	1576,	62.3528
52.2,	40,	121,	1577,	62.3579
52.2,	40,	121,	1577,	62.3579
53.2,	40,	121,	1577,	62.3629
52.7,	41,	121,	1577,	62.3679
53,	42,	121,	1577,	62.373
53.6,	43,	121,	1577,	62.378
54.2,	43,	121,	1577,	62.383
55.5,	44,	129,	1578,	62.3881
55.5,	44,	129,	1578,	62.3881
56.4,	45,	129,	1578,	62.3931
57,	46,	129,	1578,	62.3981
56.4,	46,	129,	1578,	62.4032
56.5,	47,	129,	1578,	62.4081
56,	48,	129,	1578,	62.4131
56.6,	49,	130,	1579,	62.4182
56.6,	49,	130,	1579,	62.4182
57.6,	49,	130,	1579,	62.4232
57.6,	50,	130,	1579,	62.4283
57.5,	51,	130,	1579,	62.4333
57.5,	51,	130,	1579,	62.4383
56.9,	52,	130,	1579,	62.4433
56.7,	53,	136,	1580,	62.4484
56.7,	53,	136,	1580,	62.4484
57.2,	54,	136,	1580,	62.4536
