
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

-55.6,	231,	25,	275,	59.4054
-55.6,	231,	25,	275,	59.4054
-56.5,	232,	25,	275,	59.4104
-57,	233,	25,	275,	59.4155
-58.6,	234,	25,	275,	59.4205
-58.9,	235,	26,	275,	59.4255
-59.3,	236,	26,	275,	59.4305
-60.2,	236,	26,	276,	59.4356
-60.2,	236,	26,	276,	59.4356
-60.9,	237,	26,	276,	59.4407
-60.1,	238,	26,	276,	59.4456
-58.4,	239,	26,	276,	59.4506
-58.2,	240,	26,	276,	59.4557
-58.7,	240,	26,	276,	59.4607
-59.2,	241,	41,	277,	59.4657
-59.2,	241,	41,	277,	59.4657
-59.5,	242,	41,	277,	59.4707
-58.2,	243,	41,	277,	59.4758
-58.4,	244,	41,	277,	59.4808
-58.4,	245,	41,	277,	59.4858
-58.6,	245,	41,	277,	59.4908
-55.3,	261,	42,	278,	59.5864
-55.3,	261,	42,	278,	59.5864
-54,	261,	42,	278,	59.5914
-53.6,	262,	42,	278,	59.5964
-53.3,	263,	42,	278,	59.6014
-54,	264,	42,	278,	59.6064
-53.9,	264,	42,	278,	59.6115
-53.5,	265,	50,	279,	59.6165
-53.5,	265,	50,	279,	59.6165
-53.6,	266,	50,	279,	59.6216
-53.6,	266,	50,	279,	59.6266
-53.6,	267,	50,	279,	59.6316
-52.8,	268,	50,	279,	59.6366
-52,	268,	50,	279,	59.6416
-51.5,	269,	81,	280,	59.6466
-51.5,	269,	81,	280,	59.6466
-50.6,	270,	81,	280,	59.6517
-49.6,	270,	81,	280,	59.6567
-49.1,	271,	81,	280,	59.6617
-48.5,	272,	81,	280,	59.6667
-48.9,	272,	81,	280,	59.6718
-48.9,	273,	83,	281,	59.6768
-48.9,	273,	83,	281,	59.6768
-48.5,	274,	83,	281,	59.6819
-48.2,	274,	83,	281,	59.6869
-48,	275,	83,	281,	59.6919
-47.2,	276,	83,	281,	59.6969
-45.5,	276,	83,	281,	59.7019
-38.1,	281,	90,	282,	59.7371
-38.1,	281,	90,	282,	59.7371
-37.5,	282,	90,	282,	59.7421
-35.2,	283,	90,	282,	59.7471
-31.5,	283,	90,	282,	59.7522
-28.9,	284,	90,	282,	59.7572
-27,	285,	90,	282,	59.7622
-26.8,	285,	91,	283,	59.7672
-26.8,	285,	91,	283,	59.7672
-25,	286,	91,	283,	59.7723
-23.7,	287,	91,	283,	59.7773
-23.7,	288,	91,	283,	59.7823
-23,	288,	91,	283,	59.7874
-22.3,	289,	91,	283,	59.7923
-21.1,	290,	97,	284,	59.7974
-21.1,	290,	97,	284,	59.7974
-19.8,	291,	97,	284,	59.8024
-18,	291,	97,	284,	59.8074
-16.9,	292,	97,	284,	59.8124
-14.7,	293,	97,	284,	59.8175
-13.1,	294,	97,	284,	59.8225
-11.6,	294,	99,	285,	59.8275
-11.6,	294,	99,	285,	59.8275
-10,	295,	99,	285,	59.8326
-9,	296,	99,	285,	59.8376
-8.2,	297,	99,	285,	59.8426
-7.5,	297,	99,	285,	59.8476
-6.6,	298,	99,	285,	59.8526
-5.5,	299,	105,	286,	59.8577
-5.5,	299,	106,	286,	59.8577
-4,	300,	106,	286,	59.8627
-2,	301,	106,	286,	59.8677
-0.4,	301,	106,	286,	59.8728
0.2,	302,	106,	286,	59.8778
0.4,	303,	106,	286,	59.8828
