
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

57.1,	79,	173,	1657,	197.756
57.1,	79,	173,	1657,	197.756
56.9,	79,	173,	1657,	197.761
56.9,	80,	173,	1657,	197.766
57,	81,	173,	1657,	197.771
56.4,	82,	173,	1657,	197.776
55.4,	82,	173,	1657,	197.781
55.7,	83,	173,	1658,	197.786
55.7,	83,	173,	1658,	197.786
54.2,	84,	173,	1658,	197.791
53.8,	85,	173,	1658,	197.796
54.2,	86,	173,	1658,	197.801
54,	86,	173,	1658,	197.806
53.6,	87,	173,	1658,	197.811
52.7,	88,	179,	1659,	197.816
52.7,	88,	179,	1659,	197.816
52.2,	89,	179,	1659,	197.821
51.4,	89,	179,	1659,	197.826
51.4,	90,	179,	1659,	197.832
51.6,	91,	179,	1659,	197.836
51.8,	92,	179,	1659,	197.841
51.7,	93,	180,	1660,	197.846
51.7,	93,	180,	1660,	197.846
51.4,	93,	180,	1660,	197.851
51.1,	94,	180,	1660,	197.856
49.8,	95,	180,	1660,	197.861
47.7,	96,	180,	1660,	197.866
46.8,	96,	180,	1660,	197.871
45.9,	97,	187,	1661,	197.876
45.9,	97,	187,	1661,	197.876
44.9,	98,	187,	1661,	197.881
44.6,	99,	187,	1661,	197.886
43.5,	100,	187,	1661,	197.891
42.5,	100,	187,	1661,	197.896
40.5,	101,	187,	1661,	197.901
39.7,	102,	187,	1662,	197.906
39.7,	102,	187,	1662,	197.906
40.7,	103,	187,	1662,	197.911
40.5,	103,	187,	1662,	197.916
40.8,	104,	187,	1662,	197.922
40,	105,	187,	1662,	197.926
39.5,	106,	187,	1662,	197.932
39.3,	106,	194,	1663,	197.937
39.3,	106,	194,	1663,	197.937
39.2,	107,	194,	1663,	197.942
38.5,	108,	194,	1663,	197.947
37.4,	109,	194,	1663,	197.952
36.5,	109,	194,	1663,	197.957
36.5,	110,	194,	1663,	197.962
36.4,	111,	194,	1664,	197.967
36.4,	111,	194,	1664,	197.967
36.4,	112,	194,	1664,	197.972
35.6,	112,	194,	1664,	197.977
34.6,	113,	194,	1664,	197.982
32.5,	114,	194,	1664,	197.987
29.5,	115,	194,	1664,	197.992
28.5,	115,	202,	1665,	197.997
28.5,	115,	202,	1665,	197.997
28.1,	116,	202,	1665,	198.002
27.6,	117,	202,	1665,	198.007
27,	118,	202,	1665,	198.012
26.8,	118,	202,	1665,	198.017
