
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

-7.6,	158,	0,	773,	120.252
-7.6,	158,	0,	773,	120.252
-7.5,	159,	0,	773,	120.257
-7.7,	159,	0,	773,	120.262
-10.1,	160,	0,	773,	120.267
-10.6,	161,	0,	773,	120.272
-11.3,	162,	0,	773,	120.277
-11.3,	162,	0,	774,	120.282
-11.3,	162,	0,	774,	120.282
-12.3,	163,	0,	774,	120.287
-13.3,	164,	0,	774,	120.292
-13.4,	165,	0,	774,	120.297
-13.2,	165,	0,	774,	120.302
-13.1,	166,	0,	774,	120.306
-13.2,	167,	0,	775,	120.311
-13.2,	167,	0,	775,	120.311
-13.1,	168,	0,	775,	120.316
-13.5,	168,	0,	775,	120.321
-14.9,	169,	0,	775,	120.326
-15.9,	170,	0,	775,	120.331
-18.2,	171,	0,	775,	120.336
-19.9,	171,	0,	776,	120.341
-19.9,	171,	0,	776,	120.341
-20.9,	172,	0,	776,	120.346
-21.7,	173,	0,	776,	120.351
-23.1,	174,	0,	776,	120.356
-25,	174,	0,	776,	120.361
-25.5,	175,	0,	776,	120.366
-26.9,	176,	0,	777,	120.371
-26.9,	176,	0,	777,	120.371
-28.5,	176,	0,	777,	120.376
-30.8,	177,	0,	777,	120.381
-31.4,	178,	0,	777,	120.386
-33,	179,	0,	777,	120.391
-33.8,	180,	0,	777,	120.396
-34.5,	180,	0,	778,	120.401
-34.5,	180,	0,	778,	120.401
-34.9,	181,	0,	778,	120.406
-37,	182,	0,	778,	120.411
-37.4,	183,	0,	778,	120.416
-38.6,	183,	0,	778,	120.421
-38.7,	184,	0,	778,	120.426
-39.5,	185,	0,	779,	120.431
-39.5,	185,	0,	779,	120.431
-39.6,	186,	0,	779,	120.436
-39.4,	186,	0,	779,	120.441
-39,	187,	0,	779,	120.446
-40.7,	188,	0,	779,	120.451
-42.7,	189,	0,	779,	120.456
-44.3,	189,	0,	780,	120.46
-44.3,	189,	0,	780,	120.46
-45.5,	190,	0,	780,	120.465
-46,	191,	0,	780,	120.471
-47.5,	191,	0,	780,	120.475
-50.4,	192,	0,	780,	120.48
-51.8,	193,	0,	780,	120.485
-52.8,	194,	0,	781,	120.49
-52.8,	194,	0,	781,	120.49
-53,	195,	0,	781,	120.495
-53.1,	195,	0,	781,	120.5
-53.2,	196,	0,	781,	120.505
-53.1,	197,	0,	781,	120.51
-53.1,	198,	0,	781,	120.515
-53.3,	198,	0,	782,	120.52
-53.3,	198,	0,	782,	120.52
-53.4,	199,	0,	782,	120.525
-53.9,	200,	0,	782,	120.53
-55.5,	201,	0,	782,	120.535
-55.8,	201,	0,	782,	120.54
-55.7,	202,	0,	782,	120.545
-55.7,	203,	0,	783,	120.55
-55.7,	203,	0,	783,	120.55
-55.6,	204,	0,	783,	120.555
-55.6,	205,	0,	783,	120.56
-56.2,	205,	0,	783,	120.565
-57.9,	206,	0,	783,	120.57
-60,	207,	0,	783,	120.575
-60.7,	208,	0,	784,	120.58
-60.7,	208,	0,	784,	120.58
-61,	208,	0,	784,	120.585
-61,	209,	0,	784,	120.59
-61,	210,	0,	784,	120.595
-61.1,	211,	0,	784,	120.6
-61.1,	212,	0,	784,	120.605
-61.6,	212,	0,	785,	120.609
-61.6,	212,	0,	785,	120.609
-62,	213,	0,	785,	120.614
-61.9,	214,	0,	785,	120.62
-62.3,	215,	0,	785,	120.624
-62.8,	215,	0,	785,	120.629
