
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

-45.2,	300,	201,	139,	156.743
-45.2,	300,	201,	139,	156.743
-45,	300,	202,	139,	156.748
-44.4,	301,	202,	139,	156.753
-44.5,	302,	202,	139,	156.758
-44,	303,	202,	139,	156.763
-44.3,	303,	202,	139,	156.768
-24.8,	326,	228,	140,	156.922
-24.8,	326,	228,	140,	156.922
-21.8,	327,	228,	140,	156.926
-20.2,	327,	228,	140,	156.931
-18,	328,	228,	140,	156.936
-15.8,	329,	228,	140,	156.941
-15.8,	330,	228,	140,	156.946
20.2,	357,	260,	141,	157.13
20.2,	357,	260,	141,	157.13
22.2,	358,	260,	141,	157.135
23.2,	358,	260,	141,	157.14
23.6,	359,	260,	141,	157.145
23.7,	0,	260,	141,	157.15
23.6,	0,	260,	141,	157.155
43.3,	28,	306,	142,	157.338
43.3,	28,	306,	142,	157.338
43.8,	28,	306,	142,	157.343
44,	29,	306,	142,	157.348
44,	30,	306,	142,	157.353
44.7,	31,	306,	142,	157.358
45.1,	32,	306,	142,	157.363
57.5,	64,	343,	143,	157.577
57.5,	64,	343,	143,	157.577
57,	64,	343,	143,	157.582
56.6,	65,	343,	143,	157.587
56,	66,	343,	143,	157.592
55.8,	67,	343,	143,	157.597
54.9,	67,	343,	143,	157.602
23.2,	104,	15,	144,	157.845
23.2,	104,	15,	144,	157.845
23.2,	105,	15,	144,	157.85
22.8,	106,	15,	144,	157.855
23,	107,	15,	144,	157.86
22.3,	107,	15,	144,	157.865
22.2,	108,	15,	144,	157.87
2.9,	130,	48,	145,	158.023
2.9,	130,	48,	145,	158.023
2.4,	131,	48,	145,	158.028
1.7,	132,	48,	145,	158.033
1.5,	133,	48,	145,	158.038
1,	133,	48,	145,	158.043
-0.2,	134,	48,	145,	158.048
-21.4,	160,	80,	146,	158.232
-21.4,	160,	80,	146,	158.232
-22.8,	161,	80,	146,	158.237
-23.2,	162,	80,	146,	158.242
-23.3,	162,	80,	146,	158.247
-23.8,	163,	80,	146,	158.252
-24.8,	164,	80,	146,	158.257
-52.5,	191,	117,	147,	158.44
-52.5,	191,	117,	147,	158.44
-53.4,	191,	117,	147,	158.445
-55.7,	192,	117,	147,	158.45
-57.6,	193,	117,	147,	158.455
-59.6,	194,	117,	147,	158.46
-61,	194,	117,	147,	158.465
-67.1,	227,	155,	148,	158.679
-67.1,	227,	155,	148,	158.679
-66,	228,	155,	148,	158.684
-64.4,	229,	155,	148,	158.689
-62.8,	229,	155,	148,	158.694
-61.2,	230,	155,	148,	158.699
-60.9,	231,	155,	148,	158.704
-36.4,	267,	186,	149,	158.947
-36.4,	267,	186,	149,	158.947
-36.1,	268,	186,	149,	158.952
-35.7,	268,	186,	149,	158.957
-35.9,	269,	186,	149,	158.962
-36,	270,	186,	149,	158.967
-36.2,	271,	186,	149,	158.972
-50.2,	294,	217,	150,	159.126
-50.2,	294,	217,	150,	159.126
-51,	294,	217,	150,	159.131
-52.5,	294,	217,	150,	159.135
-53.2,	295,	217,	150,	159.14
-53.5,	296,	217,	150,	159.145
-53.8,	297,	217,	150,	159.15
-31.1,	324,	256,	151,	159.334
-31.1,	324,	256,	151,	159.334
-31.1,	325,	256,	151,	159.339
-30.1,	326,	256,	151,	159.344
-29.4,	326,	256,	151,	159.349
-27,	327,	256,	151,	159.354
-23.9,	328,	256,	151,	159.359
16.5,	355,	293,	152,	159.542
16.5,	355,	293,	152,	159.542
17.2,	356,	293,	152,	159.547
18.4,	357,	293,	152,	159.552
19.1,	358,	293,	152,	159.557
20.7,	358,	293,	152,	159.562
22.6,	359,	293,	152,	159.567
47.2,	32,	322,	153,	159.781
47.2,	32,	322,	153,	159.781
47.7,	32,	322,	153,	159.786
47.9,	33,	322,	153,	159.791
49.4,	34,	322,	153,	159.796
50.9,	35,	322,	153,	159.801
52.1,	35,	322,	153,	159.806
56.3,	72,	352,	154,	160.049
56.3,	72,	352,	154,	160.049
55.6,	73,	352,	154,	160.054
55.5,	74,	352,	154,	160.059
55.2,	75,	352,	154,	160.064
54.5,	75,	352,	154,	160.069
52.6,	76,	352,	154,	160.074
32.6,	100,	23,	155,	160.227
32.6,	100,	23,	155,	160.227
30.6,	101,	23,	155,	160.232
29.8,	102,	23,	155,	160.237
28.1,	103,	23,	155,	160.242
26.5,	103,	23,	155,	160.247
25,	104,	23,	155,	160.252
1.4,	145,	62,	156,	160.525
1.4,	145,	62,	156,	160.525
0.5,	146,	62,	156,	160.53
-0.7,	147,	62,	156,	160.535
-1.1,	147,	62,	156,	160.54
-1.4,	148,	62,	156,	160.545
-3,	149,	62,	156,	160.55
-38.9,	186,	99,	157,	160.793
-38.9,	186,	99,	157,	160.793
-40.4,	187,	99,	157,	160.798
-42,	188,	99,	157,	160.803
-43,	189,	99,	157,	160.808
-44.1,	189,	99,	157,	160.813
-45.1,	190,	99,	157,	160.818
-64.6,	213,	127,	158,	160.972
-64.6,	213,	127,	158,	160.972
-64.1,	214,	127,	158,	160.977
-63.5,	215,	127,	158,	160.982
-62.5,	216,	127,	158,	160.987
-60.8,	217,	127,	158,	160.992
-60.4,	217,	127,	158,	160.997
-57.2,	245,	157,	159,	161.18
-57.2,	245,	157,	159,	161.18
-56.9,	246,	157,	159,	161.185
-56.9,	247,	157,	159,	161.19
-57.1,	248,	157,	159,	161.195
-57,	249,	157,	159,	161.2
-55.6,	249,	157,	159,	161.205
-44.6,	278,	187,	160,	161.389
-44.6,	278,	187,	160,	161.389
-44.5,	278,	187,	160,	161.394
-44.8,	279,	187,	160,	161.399
-45.2,	280,	187,	160,	161.404
-45.3,	281,	187,	160,	161.409
-45.3,	281,	187,	160,	161.414
-48.4,	313,	223,	161,	161.627
-48.4,	313,	223,	161,	161.627
-46.9,	313,	223,	161,	161.632
-46.3,	314,	223,	161,	161.637
-45.2,	315,	223,	161,	161.642
-45.1,	316,	223,	161,	161.647
-44.3,	316,	223,	161,	161.652
23.6,	354,	261,	162,	161.895
23.6,	354,	261,	162,	161.895
24.1,	354,	261,	162,	161.9
25.1,	355,	261,	162,	161.905
26.9,	356,	261,	162,	161.91
27.7,	357,	261,	162,	161.915
28.3,	357,	261,	162,	161.92
46.1,	21,	290,	163,	162.074
46.1,	21,	290,	163,	162.074
46.4,	22,	290,	163,	162.079
47.3,	23,	290,	163,	162.084
47.9,	24,	290,	163,	162.089
47.8,	24,	290,	163,	162.094
47.2,	25,	290,	163,	162.099
52.3,	52,	318,	164,	162.282
52.3,	52,	318,	164,	162.282
51.6,	53,	318,	164,	162.287
51.4,	54,	318,	164,	162.292
50.8,	55,	318,	164,	162.297
50.6,	55,	318,	164,	162.302
50.5,	56,	318,	164,	162.307
46.9,	85,	346,	165,	162.491
46.9,	85,	346,	165,	162.491
46.5,	86,	346,	165,	162.496
46.1,	86,	346,	165,	162.501
45.8,	87,	346,	165,	162.506
44.8,	88,	346,	165,	162.511
43.8,	89,	346,	165,	162.516
8.9,	131,	23,	166,	162.789
8.9,	131,	23,	166,	162.789
8,	132,	23,	166,	162.794
6,	132,	23,	166,	162.799
5.8,	133,	23,	166,	162.803
5.5,	134,	23,	166,	162.808
4.8,	135,	23,	166,	162.813
-24.8,	168,	61,	167,	163.027
-24.8,	168,	61,	167,	163.027
-25.5,	168,	61,	167,	163.032
-27,	169,	61,	167,	163.037
-28.4,	170,	61,	167,	163.042
-28.8,	171,	61,	167,	163.047
-30.6,	171,	61,	167,	163.052
-63.6,	200,	89,	168,	163.235
-63.6,	200,	89,	168,	163.235
-63.7,	201,	89,	168,	163.24
-63.7,	202,	89,	168,	163.245
-64.3,	203,	89,	168,	163.25
-63.6,	203,	89,	168,	163.255
-63.5,	204,	89,	168,	163.26
-63.2,	233,	117,	169,	163.444
-63.2,	233,	117,	169,	163.444
-62.5,	234,	117,	169,	163.449
-61.8,	235,	117,	169,	163.454
-61.6,	235,	117,	169,	163.459
-61,	236,	117,	169,	163.464
-60.5,	237,	117,	169,	163.469
-46.5,	261,	145,	170,	163.622
-46.5,	261,	145,	170,	163.622
-46.8,	262,	145,	170,	163.627
-46.4,	263,	145,	170,	163.632
-45.8,	263,	145,	170,	163.637
-45.5,	264,	145,	170,	163.642
-45.6,	265,	145,	170,	163.647
-57.2,	303,	182,	171,	163.891
-57.2,	303,	182,	171,	163.891
-57.3,	304,	182,	171,	163.896
-57.2,	305,	182,	171,	163.901
-56.3,	305,	182,	171,	163.906
-55.5,	306,	182,	171,	163.911
-53.9,	307,	182,	171,	163.916
0.1,	339,	210,	172,	164.129
0.1,	339,	210,	172,	164.129
1.4,	340,	210,	172,	164.134
3.7,	340,	210,	172,	164.139
4.5,	341,	210,	172,	164.144
5.5,	342,	210,	172,	164.149
6.8,	343,	210,	172,	164.154
33.7,	11,	240,	173,	164.337
33.7,	11,	240,	173,	164.337
35,	11,	240,	173,	164.342
35.2,	12,	240,	173,	164.347
36.6,	13,	240,	173,	164.352
37.2,	14,	240,	173,	164.357
38.5,	14,	240,	173,	164.362
48.3,	43,	269,	174,	164.545
48.3,	43,	269,	174,	164.545
50.1,	43,	269,	174,	164.55
50.3,	44,	269,	174,	164.555
51.6,	45,	269,	174,	164.56
52.6,	46,	269,	174,	164.565
54.8,	47,	269,	174,	164.57
49,	79,	304,	175,	164.784
49,	79,	304,	175,	164.784
48,	80,	304,	175,	164.789
48,	81,	304,	175,	164.793
47.8,	81,	304,	175,	164.798
48.2,	82,	304,	175,	164.803
48.2,	83,	304,	175,	164.808
12.2,	116,	339,	176,	165.022
12.2,	116,	339,	176,	165.022
12.1,	117,	339,	176,	165.027
12.1,	117,	339,	176,	165.032
12.3,	118,	339,	176,	165.037
12.5,	119,	339,	176,	165.042
12.8,	120,	339,	176,	165.047
-1.9,	146,	8,	177,	165.23
-1.9,	146,	8,	177,	165.23
-2.3,	147,	8,	177,	165.235
-3.2,	148,	8,	177,	165.24
-3.7,	149,	8,	177,	165.245
-4,	149,	8,	177,	165.25
-4.2,	150,	8,	177,	165.255
-35.9,	178,	38,	178,	165.439
-35.9,	178,	38,	178,	165.439
-37.2,	179,	38,	178,	165.444
-38,	180,	38,	178,	165.448
-38.3,	180,	38,	178,	165.453
-38.5,	181,	38,	178,	165.458
-41.1,	182,	38,	178,	165.463
-67.1,	210,	68,	179,	165.648
-67.1,	210,	68,	179,	165.648
-66.5,	211,	68,	179,	165.652
-67.6,	212,	68,	179,	165.657
-69.6,	213,	68,	179,	165.662
-71.5,	213,	68,	179,	165.667
-71.7,	214,	68,	179,	165.672
-50.9,	246,	104,	180,	165.885
-50.9,	246,	104,	180,	165.885
-50.1,	247,	104,	180,	165.89
-49.8,	247,	104,	180,	165.895
-48.4,	248,	104,	180,	165.9
-47.9,	249,	104,	180,	165.905
-46.4,	250,	104,	180,	165.91
-37.9,	282,	139,	181,	166.124
-37.9,	282,	139,	181,	166.124
-38.8,	282,	139,	181,	166.129
-39.4,	283,	139,	181,	166.134
-40.6,	284,	139,	181,	166.139
-40.5,	285,	139,	181,	166.143
-40.5,	285,	139,	181,	166.148
-33.8,	311,	169,	182,	166.332
-33.8,	311,	169,	182,	166.332
-33.9,	312,	169,	182,	166.337
-32.6,	313,	169,	182,	166.342
-31.9,	314,	169,	182,	166.347
-31.4,	314,	169,	182,	166.352
