
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

16,	128,	202,	881,	154.416
16,	128,	202,	881,	154.416
15.8,	128,	202,	881,	154.421
15.1,	129,	202,	881,	154.426
13.5,	131,	202,	881,	154.432
12.7,	131,	202,	881,	154.436
11.5,	131,	202,	881,	154.441
11.1,	133,	202,	882,	154.446
11.1,	133,	202,	882,	154.446
10.8,	134,	202,	882,	154.452
9.4,	134,	202,	882,	154.457
8.5,	135,	202,	882,	154.462
7.2,	136,	202,	882,	154.467
5,	136,	202,	882,	154.472
4.6,	137,	207,	883,	154.477
4.6,	137,	207,	883,	154.477
4.2,	138,	207,	883,	154.482
4.4,	139,	207,	883,	154.487
5.2,	139,	207,	883,	154.492
5,	140,	207,	883,	154.497
4.8,	141,	207,	883,	154.502
3.7,	142,	207,	884,	154.507
3.7,	142,	207,	884,	154.507
4.1,	142,	207,	884,	154.512
3.2,	143,	207,	884,	154.517
3,	144,	207,	884,	154.522
3,	145,	207,	884,	154.527
2,	145,	207,	884,	154.532
1,	146,	228,	885,	154.537
1,	146,	228,	885,	154.537
0.6,	147,	228,	885,	154.542
0,	148,	228,	885,	154.547
-0.4,	148,	228,	885,	154.552
-0.8,	149,	228,	885,	154.557
-1.4,	150,	228,	885,	154.562
-1.5,	151,	230,	886,	154.567
-1.5,	151,	230,	886,	154.567
-1.8,	151,	230,	886,	154.572
-1.3,	152,	230,	886,	154.577
-2.1,	153,	230,	886,	154.582
-2.8,	154,	230,	886,	154.587
-3.3,	154,	230,	886,	154.592
-3.6,	155,	236,	887,	154.597
-3.6,	155,	236,	887,	154.597
-5.4,	156,	236,	887,	154.602
-6.4,	157,	236,	887,	154.607
-8.5,	157,	236,	887,	154.612
-9.8,	158,	236,	887,	154.617
-10.2,	159,	236,	887,	154.622
-9.7,	160,	237,	888,	154.627
-9.7,	160,	237,	888,	154.627
-9.6,	160,	237,	888,	154.632
-8.7,	161,	237,	888,	154.637
-9.3,	162,	237,	888,	154.642
-9.3,	163,	237,	888,	154.647
-10.1,	164,	237,	888,	154.652
-10.3,	164,	252,	889,	154.657
-10.3,	164,	252,	889,	154.657
-11.3,	165,	252,	889,	154.662
-11.7,	166,	252,	889,	154.667
-12.4,	167,	252,	889,	154.672
-13.5,	167,	252,	889,	154.677
-13.6,	168,	252,	889,	154.682
-14.1,	169,	253,	890,	154.687
-14.1,	169,	253,	890,	154.687
-14.8,	170,	253,	890,	154.692
-15.1,	170,	253,	890,	154.697
-15.9,	171,	253,	890,	154.702
-16.9,	172,	253,	890,	154.707
-17.9,	173,	253,	890,	154.712
-17.4,	173,	261,	891,	154.717
-17.4,	173,	261,	891,	154.717
-16.5,	174,	261,	891,	154.722
-17,	175,	261,	891,	154.727
-16.3,	176,	261,	891,	154.732
-17.4,	176,	261,	891,	154.737
-18.6,	177,	261,	891,	154.742
-20.3,	178,	268,	892,	154.747
-20.3,	178,	268,	892,	154.747
-21.9,	179,	268,	892,	154.752
-23,	180,	268,	892,	154.757
-24.1,	180,	268,	892,	154.762
-26.5,	181,	268,	892,	154.767
-27.9,	182,	268,	892,	154.772
-29,	183,	269,	893,	154.777
-29,	183,	269,	893,	154.777
-28.7,	183,	269,	893,	154.782
-29.4,	184,	269,	893,	154.787
